id,name,gender,yearOfBirth,birthCity,birthState,yearOfDeath,deathCity,deathState,url
1906,"Schneider, Gerard",None,1896,Unknown,Unknown,1986,Unknown,Unknown,http://www.tate.org.uk/art/artists/gerard-schneider-1906
1907,"Schoonhoven, Jan",None,1914,Delft,Nederland,1994,Unknown,Unknown,http://www.tate.org.uk/art/artists/jan-schoonhoven-1907
1908,"Schorr, Raoh",None,1901,Unknown,Unknown,1991,Unknown,Unknown,http://www.tate.org.uk/art/artists/raoh-schorr-1908
1909,"Schuffenecker, Emile",None,1851,Haute-Garonne,France,1934,Paris,France,http://www.tate.org.uk/art/artists/emile-schuffenecker-1909
2277,"Schultze, Bernard",None,1915,Pila,Polska,2005,Köln,Deutschland,http://www.tate.org.uk/art/artists/bernard-schultze-2277
16115,"Schulz-Dornburg, Ursula",None,1938,Berlin,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ursula-schulz-dornburg-16115
1910,"Schumacher, Emil",None,1912,Hagen,Deutschland,1999,Ibiza,España,http://www.tate.org.uk/art/artists/emil-schumacher-1910
16341,"Schurmann, Herbert",None,1908,Velbert,Deutschland,1982,Velbert,Deutschland,http://www.tate.org.uk/art/artists/herbert-schurmann-16341
2374,"Schütte, Thomas",None,1954,Oldenburg,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/thomas-schutte-2374
1911,"Schwabe, Randolph",None,1885,Manchester,United Kingdom,1948,Helensburgh,United Kingdom,http://www.tate.org.uk/art/artists/randolph-schwabe-1911
4823,"Schwarzkogler, Rudolf",None,1940,Wien,Österreich,1969,Unknown,Unknown,http://www.tate.org.uk/art/artists/rudolf-schwarzkogler-4823
1912,"Schwitters, Kurt",None,1887,Hannover,Deutschland,1948,Kendal,United Kingdom,http://www.tate.org.uk/art/artists/kurt-schwitters-1912
1913,"Scott, Campbell",None,1930,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/campbell-scott-1913
479,"Scott, David",None,1806,Unknown,Unknown,1849,Unknown,Unknown,http://www.tate.org.uk/art/artists/david-scott-479
2573,"Scott, Frances",None,1750,Unknown,Unknown,1817,Unknown,Unknown,http://www.tate.org.uk/art/artists/frances-scott-lady-douglas-2573
1914,"Scott, Robert",None,1926,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/robert-scott-1914
480,"Scott, Samuel",None,1702,London,United Kingdom,1772,Bath,United Kingdom,http://www.tate.org.uk/art/artists/samuel-scott-480
1915,"Scott, Tim",None,1937,Surrey,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/tim-scott-1915
1916,"Scott, William",None,1913,Greenock,United Kingdom,1989,England,United Kingdom,http://www.tate.org.uk/art/artists/william-scott-1916
481,"Scott, William Bell",None,1811,Edinburgh,Unknown,1890,Scotland,United Kingdom,http://www.tate.org.uk/art/artists/william-bell-scott-481
1917,"Scully, Sean",None,1945,Dublin,Éire,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/sean-scully-1917
1918,"Seabrooke, Elliott",None,1886,Essex,United Kingdom,1950,Nice,France,http://www.tate.org.uk/art/artists/elliott-seabrooke-1918
9835,"Seawright, Paul",None,1965,Belfast,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/paul-seawright-9835
2626,"Seba, Albertus",None,0,Amsterdam,Nederland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/albertus-seba-2626
482,"Seddon, John Pollard",None,1827,London,United Kingdom,1906,London,United Kingdom,http://www.tate.org.uk/art/artists/john-pollard-seddon-482
483,"Seddon, Thomas",None,1821,London,United Kingdom,1856,Al-Qahirah,Misr,http://www.tate.org.uk/art/artists/thomas-seddon-483
1919,"Sedgley, Peter",None,1930,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/peter-sedgley-1919
4956,"Sedira, Zineb",None,1963,Paris,France,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/zineb-sedira-4956
12601,"Seers, Lindsay",None,1966,Mauritius,Mauritius,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lindsay-seers-12601
1920,"Sefran, Gorazd",None,1945,Ljubljana,Slovenija,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/gorazd-sefran-1920
1921,"Segal, Arthur",None,1875,Iasi,România,1944,London,United Kingdom,http://www.tate.org.uk/art/artists/arthur-segal-1921
484,"Segar, Sir William",None,1580,Unknown,Unknown,1633,Surrey,United Kingdom,http://www.tate.org.uk/art/artists/sir-william-segar-484
8300,"Sehgal, Tino",None,1976,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/tino-sehgal-8300
1922,"Self, Colin",None,1941,Norwich,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/colin-self-1922
18266,"Sen, Mithu",None,1971,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/mithu-sen-18266
1923,"Serra, Richard",None,1939,San Francisco,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/richard-serra-1923
10157,"Serralongue, Bruno",None,1968,France,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/bruno-serralongue-10157
485,"Serres, Dominic",None,1722,Auch,France,1793,London,United Kingdom,http://www.tate.org.uk/art/artists/dominic-serres-485
486,"Serres, John Thomas",None,1759,London,United Kingdom,1825,London,United Kingdom,http://www.tate.org.uk/art/artists/john-thomas-serres-486
1924,"Serusier, Paul",None,1863,Paris,France,1927,Morlaix,France,http://www.tate.org.uk/art/artists/paul-serusier-1924
1925,"Setch, Terry",None,1936,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/terry-setch-1925
1926,"Seurat, Georges",None,1859,Paris,France,1891,Paris,France,http://www.tate.org.uk/art/artists/georges-seurat-1926
1927,"Severini, Gino",None,1883,Cortona,Italia,1966,Paris,France,http://www.tate.org.uk/art/artists/gino-severini-1927
487,"Severn, Joseph",None,1793,London,United Kingdom,1879,Roma,Italia,http://www.tate.org.uk/art/artists/joseph-severn-487
488,"Seymour, James",None,1702,London,United Kingdom,1752,London,United Kingdom,http://www.tate.org.uk/art/artists/james-seymour-488
1928,"Shackleton, William",None,1872,Bradford,United Kingdom,1933,London,United Kingdom,http://www.tate.org.uk/art/artists/william-shackleton-1928
1929,"Shadbolt, Jack",None,1909,Shoeburyness,United Kingdom,1998,Unknown,Unknown,http://www.tate.org.uk/art/artists/jack-shadbolt-1929
9857,"Shahbazi, Shirana",None,1974,Îran,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/shirana-shahbazi-9857
1930,"Shahn, Ben",None,1898,Lietuva,Unknown,1969,New York,United States,http://www.tate.org.uk/art/artists/ben-shahn-1930
16467,"Shahroudy Farmanfarmaian, Monir",None,1924,Qazvin,Îran,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/monir-shahroudy-farmanfarmaian-16467
1931,"Shannon, Charles",None,1863,Lincolnshire,United Kingdom,1937,Kew,United Kingdom,http://www.tate.org.uk/art/artists/charles-shannon-1931
1932,"Shannon, Sir James Jebusa",None,1862,Auburn,United States,1923,London,United Kingdom,http://www.tate.org.uk/art/artists/sir-james-jebusa-shannon-1932
1933,"Shapinsky, Harold",None,1925,Brooklyn,United States,2004,Rockville,United States,http://www.tate.org.uk/art/artists/harold-shapinsky-1933
1934,"Shapiro, Joel",None,1941,New York,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/joel-shapiro-1934
1935,"Shapiro, Shmuel",None,1924,New Britain,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/shmuel-shapiro-1935
2455,"Sharpe, Charles Kirkpatrick",None,1781,Dumfries,United Kingdom,1851,Edinburgh,United Kingdom,http://www.tate.org.uk/art/artists/charles-kirkpatrick-sharpe-2455
5253,"Shaw, George",None,1966,Coventry,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/george-shaw-5253
9784,"Shaw, Raqib",None,1974,Calcutta,Bharat,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/raqib-shaw-9784
13675,"Shawky, Wael",None,1971,Misr,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/wael-shawky-13675
489,"Shayer, William, Senior",None,1787,Southampton,United Kingdom,1879,Southampton,United Kingdom,http://www.tate.org.uk/art/artists/william-shayer-senior-489
490,"Shee, Sir Martin Archer",None,1769,Dublin,Éire,1850,Brighton,United Kingdom,http://www.tate.org.uk/art/artists/sir-martin-archer-shee-490
491,"Sheffield, George",None,1839,Wigton,United Kingdom,1892,Manchester,United Kingdom,http://www.tate.org.uk/art/artists/george-sheffield-491
1936,"Shelley, John",None,1938,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-shelley-1936
2456,"Shelley, Samuel",None,1750,London,United Kingdom,1808,London,United Kingdom,http://www.tate.org.uk/art/artists/samuel-shelley-2456
14097,"Shemza, Anwar Jalal",None,1928,Bharat,Unknown,1985,Stafford,United Kingdom,http://www.tate.org.uk/art/artists/anwar-jalal-shemza-14097
1782,"Shepperson, Claude",None,1867,Beckenham,United Kingdom,1921,Unknown,Unknown,http://www.tate.org.uk/art/artists/claude-shepperson-1782
1937,"Sheringham, George",None,1884,London,United Kingdom,1937,London,United Kingdom,http://www.tate.org.uk/art/artists/george-sheringham-1937
2530,"Sherlock, William P.",None,1780,Unknown,Unknown,1821,Unknown,Unknown,http://www.tate.org.uk/art/artists/william-p-sherlock-2530
1938,"Sherman, Cindy",None,1954,Glen Ridge,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/cindy-sherman-1938
12923,"Sherwin, Guy",None,1948,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/guy-sherwin-12923
14419,"Shibuya, Ryukichi",None,1904,Unknown,Unknown,1995,Unknown,Unknown,http://www.tate.org.uk/art/artists/ryukichi-shibuya-14419
6670,"Shields, Alan",None,1944,Herington,United States,2005,Shelter Island,United States,http://www.tate.org.uk/art/artists/alan-shields-6670
4753,"Shimamoto, Shozo",None,1928,Osaka,Nihon,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/shozo-shimamoto-4753
3081,"Shonibare, Yinka",None,1962,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/yinka-shonibare-mbe-3081
5337,"Shore, Stephen",None,1947,New York,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/stephen-shore-5337
492,"Short, Sir Frank",None,1857,Stourbridge,United Kingdom,1945,Ditchling,United Kingdom,http://www.tate.org.uk/art/artists/sir-frank-short-492
10208,"Shrigley, David",None,1968,Macclesfield,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/david-shrigley-10208
493,"Siberechts, Jan",None,1627,Antwerpen,België,1700,London,United Kingdom,http://www.tate.org.uk/art/artists/jan-siberechts-493
1939,"Sichel, Ernest Leopold",None,1862,Bradford,United Kingdom,1941,London,United Kingdom,http://www.tate.org.uk/art/artists/ernest-leopold-sichel-1939
1940,"Sickert, Bernard",None,1862,München,Deutschland,1932,Jordans,United Kingdom,http://www.tate.org.uk/art/artists/bernard-sickert-1940
1941,"Sickert, Walter Richard",None,1860,München,Deutschland,1942,Bath and Northeast Somerset,United Kingdom,http://www.tate.org.uk/art/artists/walter-richard-sickert-1941
494,"Siddal, Elizabeth Eleanor",None,1829,London,United Kingdom,1862,London,United Kingdom,http://www.tate.org.uk/art/artists/elizabeth-eleanor-siddal-494
6878,"Sierra, Santiago",None,1966,Madrid,España,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/santiago-sierra-6878
6005,"Sietsema, Paul",None,1968,Los Angeles,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/paul-sietsema-6005
16982,"Sillman, Amy",None,1966,Detroit,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/amy-sillman-16982
1942,"Simmonds, William G.",None,1876,Galata,Türkiye,1968,Unknown,Unknown,http://www.tate.org.uk/art/artists/william-g-simmonds-1942
6376,"Simmons, Laurie",None,1949,Long Island,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/laurie-simmons-6376
2322,"Simmons, Rosemary",None,1932,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/rosemary-simmons-rosura-jones-2322
11458,"Simon, Taryn",None,1975,New York,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/taryn-simon-11458
2775,"Simpson, Jane",None,1965,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/jane-simpson-2775
495,"Simpson, John",None,1782,London,United Kingdom,1847,London,United Kingdom,http://www.tate.org.uk/art/artists/john-simpson-495
12577,"Simpson, Lorna",None,1960,Brooklyn,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lorna-simpson-12577
1944,"Sims, Charles",None,1873,Islington,United Kingdom,1928,Unknown,Unknown,http://www.tate.org.uk/art/artists/charles-sims-1944
5261,"Singh, Raghubir",None,1942,Jaipur,Bharat,1999,Manhattan Island,United States,http://www.tate.org.uk/art/artists/raghubir-singh-5261
1945,"Singier, Gustave",None,1909,Warneton,België,1984,Unknown,Unknown,http://www.tate.org.uk/art/artists/gustave-singier-1945
496,"Singleton, Henry",None,1766,London,United Kingdom,1839,Unknown,Unknown,http://www.tate.org.uk/art/artists/henry-singleton-496
1946,"Sintenis, Renée",None,1888,Schlesien,Unknown,1965,Berlin,Deutschland,http://www.tate.org.uk/art/artists/renee-sintenis-1946
5257,"Siqueiros, David Alfaro",None,1896,Chihuahua,México,1974,Unknown,Unknown,http://www.tate.org.uk/art/artists/david-alfaro-siqueiros-5257
1947,"Sironi, Mario",None,1885,Sassari,Italia,1961,Milano,Italia,http://www.tate.org.uk/art/artists/mario-sironi-1947
14489,"Siskind, Aaron",None,1903,New York,United States,1991,Providence,United States,http://www.tate.org.uk/art/artists/aaron-siskind-14489
1948,"Sisley, Alfred",None,1839,Paris,France,1899,Moret-sur-Loing,France,http://www.tate.org.uk/art/artists/alfred-sisley-1948
13391,"Skaer, Lucy",None,1977,Cambridge,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lucy-skaer-13391
2457,"Skeaf, D.",None,1803,Unknown,Unknown,1819,Unknown,Unknown,http://www.tate.org.uk/art/artists/d-skeaf-2457
1949,"Skeaping, John",None,1901,Greater London,United Kingdom,1980,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-skeaping-1949
497,"Skelton, Jonathan",None,1735,Unknown,Unknown,1759,Unknown,Unknown,http://www.tate.org.uk/art/artists/jonathan-skelton-497
1950,"Skiöld, Birgit",None,1923,Stockholm,Sverige,1982,Stockholm,Sverige,http://www.tate.org.uk/art/artists/birgit-skiold-1950
2458,"Skippe, John",None,1741,Hertfordshire,Unknown,1811,England,United Kingdom,http://www.tate.org.uk/art/artists/john-skippe-2458
498,"Slaughter, Stephen",None,1697,London,United Kingdom,1765,Kensington,Unknown,http://www.tate.org.uk/art/artists/stephen-slaughter-498
1951,"Slawik, Bernard",None,1904,Polska,Unknown,1991,Melbourne,Australia,http://www.tate.org.uk/art/artists/bernard-slawik-1951
499,"Sleap, Joseph Axe",None,1808,London,United Kingdom,1859,London,United Kingdom,http://www.tate.org.uk/art/artists/joseph-axe-sleap-499
500,"Sleter, Francesco",None,1685,Unknown,Unknown,1775,Kent,United Kingdom,http://www.tate.org.uk/art/artists/francesco-sleter-500
11404,"Slominski, Andreas",None,1959,Meppen,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/andreas-slominski-11404
501,"Small, William",None,1843,Edinburgh,United Kingdom,1931,Worcester,United Kingdom,http://www.tate.org.uk/art/artists/william-small-501
2531,"Smallwood, William Frome",None,1806,London,United Kingdom,1834,London,United Kingdom,http://www.tate.org.uk/art/artists/william-frome-smallwood-2531
1952,"Smart, Edgar Rowley",None,1887,Cheetham Hill,United Kingdom,1934,Staffordshire,United Kingdom,http://www.tate.org.uk/art/artists/edgar-rowley-smart-1952
502,"Smetham, James",None,1821,Pateley Bridge,United Kingdom,1889,London,United Kingdom,http://www.tate.org.uk/art/artists/james-smetham-502
503,"Smirke, Robert",None,1752,Wigton,United Kingdom,1845,London,United Kingdom,http://www.tate.org.uk/art/artists/robert-smirke-503
10029,"Smith, Bob and Roberta",None,1963,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/bob-and-roberta-smith-10029
2673,"Smith, Colin",None,1953,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/colin-smith-2673
1953,"Smith, David",None,1906,Decatur,United States,1965,Bennington,United States,http://www.tate.org.uk/art/artists/david-smith-1953
504,"Smith, Frederick William",None,1797,London,United Kingdom,1835,Unknown,Unknown,http://www.tate.org.uk/art/artists/frederick-william-smith-504
506,"Smith, George, of Chichester",None,1714,Chichester,United Kingdom,1776,Chichester,United Kingdom,http://www.tate.org.uk/art/artists/george-smith-of-chichester-506
1954,"Smith, Gordon",None,1919,Hove,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/gordon-appelbe-smith-1954
1955,"Smith, Hassel",None,1915,Sturgis,United States,2007,Warminster,United Kingdom,http://www.tate.org.uk/art/artists/hassel-smith-1955
1956,"Smith, Jack",None,1928,Sheffield,United Kingdom,2011,Unknown,Unknown,http://www.tate.org.uk/art/artists/jack-smith-1956
1957,"Smith, Joel",None,1929,Draper,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/joel-smith-1957
12243,"Smith, John",None,1952,Walthamstow,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-smith-12243
508,"Smith, John `Warwick'",None,1749,Cumbria,United Kingdom,1831,London,United Kingdom,http://www.tate.org.uk/art/artists/john-warwick-smith-508
2568,"Smith, John Raphael",None,1752,Derby,United Kingdom,1812,Hereford and Worcester,United Kingdom,http://www.tate.org.uk/art/artists/john-raphael-smith-2568
507,"Smith, John Thomas",None,1766,London,United Kingdom,1833,London,United Kingdom,http://www.tate.org.uk/art/artists/john-thomas-smith-507
2274,"Smith, Joseph Clarendon",None,1778,London,United Kingdom,1810,London,United Kingdom,http://www.tate.org.uk/art/artists/joseph-clarendon-smith-2274
12131,"Smith, Keir",None,1950,Gravesend,United Kingdom,2007,Unknown,Unknown,http://www.tate.org.uk/art/artists/keir-smith-12131
2280,"Smith, Kiki",None,1954,Noremburg,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/kiki-smith-2280
9594,"Smith, Melanie",None,1965,Poole,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/melanie-smith-9594
1959,"Smith, Richard",None,1931,Letchworth,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/richard-smith-1959
509,"Smith, Sidney Robert James",None,1857,Unknown,Unknown,1913,Unknown,Unknown,http://www.tate.org.uk/art/artists/sidney-robert-james-smith-509
1958,"Smith, Sir Matthew",None,1879,Halifax,United Kingdom,1959,London,United Kingdom,http://www.tate.org.uk/art/artists/sir-matthew-smith-1958
2735,"Smith, Stephanie",None,1961,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/stephanie-smith-2735
2226,"Smith, Thomas",None,1780,Unknown,Unknown,1822,Unknown,Unknown,http://www.tate.org.uk/art/artists/thomas-smith-2226
12052,"Smith, W. Eugene",None,1918,Wichita,United States,1978,Tucson,United States,http://www.tate.org.uk/art/artists/w-eugene-smith-12052
4541,"Smithson, Robert",None,1938,Passaic,United States,1973,Amarillo,United States,http://www.tate.org.uk/art/artists/robert-smithson-4541
